video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vZNFtEb,cUnF53VmP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vZBnD1J,cUnedvSMt,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vdKeRm9,cUntfEh_9,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
vnK5t9y,cUo-LZHS_,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vOREHMM,cUoSXI5J-,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vwm_9ft,cUpfOEemw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v7lX8Ro,cUqM5BwEv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vdbLgWS,cUrl05xPf,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vZNFtEb,cUt74Yy7Y,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz0DmiM,cUti-HMFH,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,cUtqq9E9k,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyumcj7,cUu6eONCE,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,cUuQl9ghB,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vgIr-dG,cUueMK_hk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v7lX8Ro,cUugaUuwp,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cUvcqWvTg,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vyTFg05,cUwJZDbUv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vvyoPyo,cUxGFsb4P,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vVS_NZR,cUyO7QLAz,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,cV0iwu8re,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vMULQIS,cV3ChJ_42,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdbLgWS,cV3v_5r9U,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vhIxU0L,cV42Ab3lA,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vzFysYU,cV4C7pmW8,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vgIr-dG,cV4OQUoXE,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJOK_jc,cV57hlum1,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cV5lxJgK9,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v4Htv2Q,cV83gXaCX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cV8BBzJzy,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIUVexk,cV8RQ49n_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v4Htv2Q,cV8ms9R9K,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v2cabia,cV9haXQyl,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,cVBmu7PDi,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vZNFtEb,cVC9ZMtTL,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vyumcj7,cVD6TC6gA,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cVE1GV0Av,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vJOK_jc,cVEOeerjo,3,0,0,0,"  / > < = "" br : a href","  . the , i it ? a for to",,,
vyTFg05,cVHjoO3De,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v4wSOpe,cVJMuy5RO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vgmyU_t,cVMRR1TCs,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhLcap1,cVM_H2Jht,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vej5bIY,cVN-N-zqm,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0DmiM,cVNZbnkT6,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cVPYHbSg_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v0nP_KB,cVQtAZkHu,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vtFQ8Km,cVRg80yCe,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,cVTFcfDEo,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vlNO1SW,cVZxOsVAp,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,cV_C4J0sQ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,cVa4_PG82,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4wSOpe,cVaXRuUR7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cValsayI7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vC3BRAo,cVbVoqqra,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vOREHMM,cVbvDldm2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cVcJQe2LF,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vJOK_jc,cVdXseMKt,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cVe0qxQE9,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vyTFg05,cVeZZhRNO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhLcap1,cVgjR0UfY,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmsHv2Z,cVjLWCq89,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyumcj7,cVkOxnLl1,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vwm_9ft,cVkWRL8Qw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vMSQja0,cVkz2E2pq,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vlbVrtw,cVlRHOFrQ,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vytrCKr,cVlsqB0Yy,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vz-3GxD,cVn6eyY0r,1,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vJAQbN9,cVo4MBq5Y,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v129LuD,cVoDwz_pM,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cVoK2gxg6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vc_of-A,cVpVBovb6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vdbLgWS,cVqvvyg6l,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cVrbAWwz7,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vIiTZO1,cVsJKcYuw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,cVt9Qie0i,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vZNFtEb,cVvzN5-HA,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vnK5t9y,cVwWoaFsz,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vdbLgWS,cVwgG89xd,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vIiTZO1,cVxm1jyHw,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vZBnD1J,cVxuHwUnA,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vr_LT5A,cVywIqAmz,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cVzDqBBLg,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cVzW8iBcj,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vZBnD1J,cW-CdoQ_P,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vIiTZO1,cW-b5wj3J,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vKJ2vqX,cW0L5OTBz,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vHahKrc,cW2EKe2_m,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v-ox8Uw,cW2FjSeAC,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😳   ohne 😂 30 nur 😅 es is ?,,,
vgIr-dG,cW2JjrmdP,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v4Htv2Q,cW2Oyig3K,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vyTFg05,cW3RBvMEO,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUG_xbR,cW45rA51L,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vdKeRm9,cW4gf7GC9,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cW6-rFjzJ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,cW7Iqo0QC,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vJAQbN9,cW7NTtMdl,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v2cabia,cW9glv2xa,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUG_xbR,cWAQBPqmG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhIxU0L,cWAQFvd2V,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v0nP_KB,cWB2r-o7b,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vHahKrc,cWD1XBMsP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vJAQbN9,cWDFuuwIQ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v2cabia,cWDL2Hutn,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vlbVrtw,cWDdi8mto,1,0,0,0,い の で し な す が て た に,,,,
vRoMHNQ,cWDj8H5mc,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vKS-ol0,cWFYtuBxt,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v_Ur2e7,cWFiRUqhz,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vvyoPyo,cWIqToGBW,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,cWL-TE3ry,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOqoEVw,cWLjrZa5S,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB0lLSM,cWLqrbvOB,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vc_of-A,cWMiI8gOr,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0mnPd,cWN4xdbEw,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,cWNA9bdlJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-Daa_,cWNnb9256,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vwm_9ft,cWS0392Hk,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vtFQ8Km,cWSE6Rsvl,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v95aInR,cWUGrap6e,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vcU7cYQ,cWV9xDHoo,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
v5cquLT,cWXrkv2UO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,cWYpGOyU0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdbLgWS,cWYspJSbt,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vusOhpE,cWZP3SQag,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,🥰   good 😅 ❤ welcome back hi ’ he,,,
vlbVrtw,cWZdZwPa9,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vjqfJjv,cW_rHA5io,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cWaMdS-QH,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vVS_NZR,cWalnE0xX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vHahKrc,cWasGH4O_,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vOREHMM,cWbQQ1O6h,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdzrIP2,cWbV9zFzz,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cWbkC0RpD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v5cquLT,cWcXhYH-t,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vJOK_jc,cWcppKbqO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cWd6mHzSe,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vz-3GxD,cWdTOOMDj,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIUVexk,cWdsCm_6b,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMSQja0,cWe3JPz9_,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vytrCKr,cWenz2HVa,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cWf0wCEiy,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vwK0Ro5,cWfIZYEeI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz0DmiM,cWh3eBZd0,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vZBnD1J,cWh6GGe83,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cWhqaZ9xY,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vIiTZO1,cWl4SnaUu,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vOqoEVw,cWm3r7Mv6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vgIr-dG,cWn1hW82y,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJAQbN9,cWnZmqSWV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdbLgWS,cWoWnyivG,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cWpvykrX-,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vdbLgWS,cWri6OG3X,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v0nP_KB,cWuhHzKiB,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v7lX8Ro,cWw4DQFPa,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vZNFtEb,cWwFvko5k,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vvyoPyo,cWxe7tt-p,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vyTFg05,cWxkqGKep,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
vgIr-dG,cWxvyfCIV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cWyaf2yP1,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vZNFtEb,cX--XP-G6,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vgmyU_t,cX1Qw-coZ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v95aInR,cX2FZ_kp7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUG_xbR,cX4Miz3J9,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
v3-vK-4,cX5-BfG9H,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vwK0Ro5,cX6da7Nun,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,cX709vwwO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vdKeRm9,cX7MHvnuz,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,cX7hUiKI0,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vyTFg05,cX87aFuWv,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOqoEVw,cX8U66AF0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMSQja0,cX8gkTp3C,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vMSQja0,cX97mjkUp,1,0,1,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,的 ？   ， 可以 。 이 吗 这个 錄音筆,？ 买 吗 翻译机 喇叭 按 乱 这个 很 什么
vgIr-dG,cXA7jQbgB,1,1,0,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,， 的 了 😀 很 使用 這款 方便 。 可以,,， 你们 的 吃 我 喜欢 来 了 是 ❤
vOU2rJb,cXCeVdeGe,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cXCvWELne,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vKJ2vqX,cXD7a8tqP,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgXp8qe,cXDVoxj5j,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cXEpaAY61,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cXF51vsT-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vC3BRAo,cXGpxa2f6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vIiTZO1,cXH1j9K1G,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vB0lLSM,cXHIn15Xo,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
vIiTZO1,cXIoUFPH3,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vtFQ8Km,cXJATFpzq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhIxU0L,cXJgt-iNU,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cXKcINBi7,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vc_of-A,cXLPXtaIB,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vJOK_jc,cXLdyGZuV,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
vVS_NZR,cXLfkiN0Z,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vZNFtEb,cXMDde9E1,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vhLcap1,cXMwh_MwI,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cXNLFmQnq,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB0lLSM,cXNiFDHAj,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vKJ2vqX,cXO-0o_64,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOREHMM,cXPaXQC4f,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v-ox8Uw,cXPkOSmNL,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ü ä das der ich kann auch man ,",
vMSQja0,cXQidEv0J,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vIiTZO1,cXSSNvza2,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vjEBu9W,cXSYazyt-,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vIiTZO1,cXSmAI-1k,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyumcj7,cXTLBnap0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cXTvSmQXr,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vhIxU0L,cXWF3JHzq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUfYwzN,cXWXm1U-A,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOU2rJb,cXWfEPU2m,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vc_of-A,cXXRvZbWO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vKJ2vqX,cXXsxZmWe,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbzCZ0h,cXZUXxh3-,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,cXZvKgEo2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIkaeR,cX_zQ8Wih,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v4wSOpe,cXbHt2pPZ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vvyoPyo,cXcNsX07_,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIkaeR,cXd35ta5f,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vKJ2vqX,cXdunned7,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,cXdyzKXsD,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB0lLSM,cXe0pZsAn,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,cXf2lWOKu,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
